iteration,0,1,2,3,8,12,13,14,15
0,1.3099536991226808,1.2789631056834296,1.2875036513812017,1.3120348024152795,1.373067353983792,1.3301590251891506,1.4844460987999235,1.423496632588134,1.4431315266919895
1,1.2939402127072035,1.2718602955626759,1.2856179738367366,1.289049737431701,1.344819074871723,1.3627520108282107,1.4717853569849226,1.4465557312825947,1.4230226027931012
2,1.2879758476742842,1.2832560205393335,1.2749600827461853,1.2916075169944776,1.3564753460817132,1.3636862516101738,1.4430345702287513,1.4377832472297438,1.414140596389682
3,1.2760708248458368,1.285388135906943,1.2877669524923743,1.2773899745869544,1.357859294413943,1.3652383077031789,1.4276440680128284,1.4449938857519316,1.4447136568939285
4,1.280593124644428,1.2717127299751319,1.287779657834829,1.2810169398789675,1.3459411513748671,1.3988366782455128,1.3597280871971882,1.406967215536375,1.4442010867566806
5,1.2711061167372497,1.2736929476302832,1.287691587232568,1.281335214366253,1.3306690239689587,1.4073515522293036,1.3580890882221295,1.452661175698756,1.4560049164193847
6,1.256116946934649,1.2681158459516424,1.2727772390985914,1.2853041482098564,1.357319345468044,1.3961071729657835,1.3742257678667793,1.4147079861225873,1.4372703468522885
7,1.267707918878614,1.2675696921250488,1.276380740414054,1.286289889837351,1.3237175464762854,1.3746410572498404,1.4048507905011478,1.4040483355423112,1.4703825402175659
8,1.278693728442693,1.2870018744120073,1.27381643178028,1.2857884728842512,1.3223892867537161,1.387681056257771,1.3807074344100194,1.4154963028332224,1.442263267064319
9,1.2663839435279463,1.2782476949599828,1.2754962992501777,1.2855341422665696,1.3348088765317607,1.3635511732240986,1.3657005799016853,1.409167597275627,1.454764664151277
10,1.2749486446316474,1.2840434193280579,1.2745496332578272,1.287258282913677,1.3032085287635644,1.385423187026568,1.4015328931930366,1.410274790519211,1.4332329666599828
11,1.268853597637901,1.2893414485364127,1.2735689056052124,1.283542830927043,1.3055553769991846,1.393618016239318,1.3793036425031022,1.39801363231724,1.4083686363799601
12,1.2696290934000445,1.280066325656398,1.2797062897853448,1.2801113307686982,1.3086465000969134,1.362756100897621,1.378410092565874,1.4049287962745654,1.4428336393438301
13,1.2786238384156434,1.2705683839392627,1.2693455469628436,1.2735616743521165,1.313186565636721,1.357484475366949,1.380139659642084,1.3916418802821113,1.4415521538269358
14,1.274256422529411,1.2792998337929482,1.2699869799482506,1.2756842577462695,1.3138862109018459,1.3745253443551875,1.380232721584297,1.3940066564018714,1.4449372541526946
15,1.2642075479101544,1.2728748762693385,1.2688908541125072,1.2652728772408637,1.3211880516787307,1.3503938448352724,1.3987135195762346,1.399023644904434,1.4322652339781745
16,1.274214389303756,1.263197380305176,1.265972011102904,1.278541858193841,1.3178041505639404,1.3620248102903205,1.3923565459241038,1.3638324868524396,1.4635543012438572
17,1.268766401994519,1.2666068279844531,1.2636841630719353,1.2699744808996105,1.3311331391412744,1.3817675316123195,1.409061198217353,1.3954352486172998,1.4521811985856905
18,1.2563473665565912,1.2698609757558925,1.2716311538182277,1.2630633711936554,1.3107516717829006,1.3876000380314404,1.38796775339472,1.3998938882143488,1.4385828244962295
19,1.2702346026976794,1.2665987586865688,1.260567996508024,1.2821430981129907,1.3013597476704626,1.352229775199578,1.3882288586917975,1.4017330873249227,1.4303782987562028
20,1.2592230319970765,1.2655676770171498,1.2725376343772876,1.281013785615804,1.3085735380430104,1.375108630679691,1.3923593711610787,1.4113386976560767,1.4146164512658113
21,1.272483618245138,1.2676391554040858,1.2735189366205126,1.271155593399369,1.3241297221045294,1.3474564766855255,1.397422025222115,1.3790363228336255,1.436974902160669
22,1.2767154085559367,1.2580951261395479,1.2663680028815203,1.2660449981654027,1.3186095225805525,1.3523654568348986,1.3802336728945377,1.3752274334288261,1.4353290009670348
23,1.2573622738884942,1.2723082315976904,1.2633708703357678,1.2715574753329455,1.3390431523434845,1.3593396711196002,1.4064814150346165,1.407957710052547,1.418997380744874
