sample_id,arch_code,sample_node,MAE
436,"[2, 0, 6, 3, 2, 3]",6,1.475307822
437,"[4, 6, 3, 1, 1, 3]",2,1.4007481336593628
438,"[1, 4, 2, 2, 1, 1]",1,1.2336093187332153
439,"[6, 6, 6, 2, 1, 0]",5,1.2377984523773193
440,"[1, 3, 0, 4, 2, 2]",0,1.2649990320205688
441,"[0, 5, 0, 6, 2, 4]",10,1.275333046913147
442,"[1, 4, 2, 1, 4, 1]",3,1.235494137
443,"[1, 3, 1, 6, 3, 5]",1,1.276192307472229
444,"[6, 5, 2, 3, 5, 0]",7,1.333723187
445,"[1, 1, 2, 0, 3, 0]",2,1.252662181854248
446,"[4, 4, 4, 1, 4, 1]",3,1.309538603
447,"[6, 5, 4, 6, 6, 1]",4,1.245646119
448,"[2, 1, 3, 0, 3, 5]",9,1.3330572843551636
449,"[5, 0, 3, 5, 2, 0]",8,1.3572663068771362
450,"[3, 1, 1, 5, 5, 0]",12,1.274719476699829
451,"[3, 1, 4, 1, 5, 4]",4,1.24116051197052
452,"[6, 0, 1, 1, 2, 1]",1,1.222034454
453,"[0, 2, 1, 6, 6, 1]",2,1.2572647333145142
454,"[3, 5, 1, 0, 6, 0]",0,1.259372353553772
455,"[3, 1, 4, 2, 1, 5]",6,1.2033597230911255
456,"[5, 6, 4, 3, 1, 0]",1,1.2400879859924316
457,"[6, 5, 4, 0, 6, 2]",3,1.2638953924179077
458,"[6, 3, 4, 6, 0, 6]",0,1.267767787
459,"[1, 1, 2, 0, 0, 6]",4,1.234037876
460,"[0, 6, 6, 1, 0, 5]",2,1.2593674659729004
461,"[4, 1, 4, 3, 4, 0]",8,1.7863943576812744
462,"[0, 0, 5, 6, 4, 0]",1,1.2664377689361572
463,"[1, 2, 5, 5, 1, 5]",5,1.2957662343978882
464,"[4, 0, 0, 6, 5, 2]",0,1.3459521532058716
465,"[1, 0, 2, 4, 6, 4]",2,1.2453259229660034
466,"[6, 3, 0, 4, 1, 2]",0,1.269981265
467,"[4, 5, 5, 2, 1, 1]",7,1.3258249759674072
468,"[5, 3, 0, 3, 0, 4]",1,1.2754627466201782
469,"[1, 2, 1, 0, 3, 1]",3,1.2567561864852905
470,"[3, 6, 1, 0, 4, 5]",0,1.2585848569869995
471,"[5, 2, 0, 1, 4, 2]",4,1.35301125
472,"[1, 1, 4, 3, 6, 2]",9,1.2584954500198364
473,"[1, 0, 2, 3, 5, 0]",2,1.238648057
474,"[6, 3, 0, 0, 4, 3]",1,1.2249523401260376
475,"[4, 4, 4, 3, 0, 1]",6,1.3712027072906494
476,"[3, 4, 1, 2, 6, 2]",0,1.208975076675415
477,"[6, 5, 4, 1, 3, 0]",3,1.2627065181732178
478,"[6, 6, 0, 0, 1, 3]",1,1.344779372215271
479,"[1, 4, 2, 4, 2, 6]",5,1.2410014867782593
480,"[1, 0, 6, 1, 5, 2]",0,1.384185553
481,"[2, 1, 2, 0, 0, 0]",2,1.350611925125122
482,"[4, 1, 6, 0, 6, 5]",10,1.340741277
483,"[6, 4, 3, 3, 0, 2]",0,1.304083943
484,"[3, 2, 2, 2, 5, 3]",4,1.1983819007873535
485,"[2, 0, 4, 1, 4, 2]",3,1.266697168
486,"[5, 0, 2, 1, 5, 1]",1,1.3068195581436157
487,"[6, 6, 4, 3, 2, 5]",7,1.309734225
488,"[6, 3, 5, 1, 1, 0]",0,1.2851651906967163
489,"[2, 3, 3, 0, 4, 3]",2,1.3329124450683594
490,"[5, 6, 4, 1, 1, 0]",1,1.2497656345367432
491,"[3, 3, 3, 2, 2, 3]",5,1.2252532243728638
492,"[6, 1, 5, 1, 1, 1]",14,1.2601784467697144
493,"[0, 6, 4, 0, 1, 6]",0,1.3370252847671509
494,"[5, 5, 4, 3, 3, 1]",3,1.4557965993881226
495,"[0, 0, 3, 1, 0, 4]",4,1.261849045753479
496,"[4, 5, 3, 1, 0, 6]",1,1.3216382265090942
497,"[6, 3, 3, 3, 0, 1]",0,1.293646574
498,"[5, 4, 3, 5, 4, 1]",4,1.441333293914795
499,"[2, 1, 1, 3, 4, 4]",8,1.2656430006027222
500,"[3, 5, 0, 5, 2, 2]",9,1.349087119102478
501,"[0, 3, 2, 0, 0, 6]",1,1.3130238056182861
502,"[4, 4, 6, 6, 0, 5]",2,1.230131865
503,"[4, 6, 4, 3, 2, 6]",5,1.6416291
504,"[1, 0, 2, 5, 4, 2]",8,1.236996889
505,"[0, 1, 0, 6, 6, 3]",0,1.242411732673645
506,"[0, 0, 3, 1, 1, 5]",1,1.2538154125213623
507,"[5, 6, 0, 5, 2, 0]",3,1.281637788
508,"[6, 5, 5, 3, 3, 5]",7,1.2993227243423462
509,"[2, 1, 1, 3, 6, 0]",0,1.265067458152771
510,"[1, 2, 1, 3, 6, 0]",0,1.246015191
511,"[6, 0, 3, 3, 2, 2]",4,1.33143150806427
512,"[4, 6, 5, 4, 0, 6]",2,1.2603598833084106
513,"[2, 4, 2, 3, 0, 0]",1,1.294665694
514,"[3, 1, 0, 1, 2, 1]",3,1.257324457168579
515,"[5, 5, 1, 0, 3, 0]",4,1.4293880462646484
516,"[1, 1, 4, 0, 1, 6]",11,1.2777396440505981
517,"[3, 4, 4, 4, 0, 6]",0,1.2324905395507812
518,"[3, 0, 0, 1, 1, 0]",1,1.239428997
519,"[5, 0, 2, 6, 6, 4]",2,1.2654386758804321
520,"[6, 4, 1, 1, 0, 4]",6,1.201822162
521,"[3, 6, 1, 0, 6, 6]",0,1.259436607
522,"[6, 5, 1, 5, 0, 1]",1,1.321506142616272
523,"[0, 2, 3, 5, 5, 2]",5,1.2708827257156372
524,"[2, 4, 2, 0, 1, 4]",3,1.399088621
525,"[3, 0, 2, 3, 0, 2]",0,1.3393419981002808
526,"[4, 0, 5, 2, 4, 6]",0,1.381113886833191
527,"[6, 1, 2, 0, 0, 4]",4,1.2751494646072388
528,"[1, 6, 6, 5, 0, 4]",13,1.2279974222183228
529,"[0, 6, 3, 2, 0, 6]",2,1.3337664604187012
530,"[1, 1, 3, 1, 1, 6]",1,1.314894199
531,"[4, 3, 3, 0, 3, 5]",7,1.3497120141983032
532,"[4, 3, 6, 5, 0, 5]",3,1.27517581
533,"[6, 0, 1, 1, 2, 0]",0,1.2220344543457031
534,"[0, 4, 3, 2, 3, 0]",1,1.2839407920837402
535,"[0, 2, 2, 6, 5, 6]",5,1.2457966804504395
536,"[5, 6, 6, 4, 1, 2]",2,1.2161190509796143
537,"[0, 1, 0, 6, 1, 2]",0,1.2411574125289917
538,"[1, 6, 3, 0, 4, 1]",6,1.321028709411621
539,"[3, 6, 1, 3, 1, 4]",9,1.234679937362671
540,"[1, 0, 5, 2, 4, 3]",0,1.3134961128234863
541,"[1, 0, 6, 3, 1, 6]",3,1.4307507276535034
542,"[5, 3, 1, 5, 1, 2]",0,1.2997065782546997
543,"[6, 4, 3, 4, 4, 3]",4,1.292901039
544,"[0, 6, 4, 4, 4, 3]",5,1.336364985
545,"[6, 5, 2, 4, 4, 3]",7,1.333307266
546,"[3, 2, 3, 4, 5, 3]",4,1.3223620653152466
547,"[6, 1, 5, 2, 1, 0]",5,1.290458202
548,"[0, 3, 1, 6, 2, 4]",6,1.3002609014511108
549,"[6, 4, 3, 0, 3, 0]",7,1.364618182182312
550,"[1, 6, 0, 1, 4, 1]",10,1.2275333404541016
551,"[3, 4, 5, 4, 2, 6]",7,1.3635921478271484
552,"[0, 1, 3, 0, 5, 0]",3,1.2572448253631592
553,"[3, 0, 2, 3, 0, 1]",0,1.3393419981002808
554,"[1, 0, 2, 4, 5, 4]",2,1.2386343479156494
555,"[4, 0, 6, 2, 0, 4]",5,1.391884207725525
556,"[1, 4, 0, 5, 4, 5]",1,1.212163687
557,"[6, 3, 0, 0, 0, 4]",0,1.2237972021102905
558,"[0, 0, 3, 4, 1, 3]",4,1.26268518
559,"[0, 0, 4, 3, 3, 0]",3,1.238201857
560,"[0, 0, 3, 1, 5, 3]",1,1.2769569158554077
561,"[4, 5, 1, 5, 6, 5]",9,1.2691185474395752
562,"[6, 2, 2, 6, 1, 2]",0,1.2077900171279907
563,"[5, 1, 1, 5, 0, 1]",6,1.2912274599075317
564,"[1, 5, 2, 3, 3, 1]",2,1.2592366933822632
565,"[0, 5, 5, 6, 6, 4]",1,1.408011794
566,"[3, 6, 5, 0, 6, 4]",3,1.2939122915267944
567,"[3, 5, 6, 4, 0, 3]",5,1.3972669839859009
568,"[2, 1, 0, 6, 0, 2]",0,1.3772587776184082
569,"[3, 1, 0, 6, 4, 0]",0,1.2157299518585205
570,"[4, 4, 0, 5, 0, 0]",4,1.2242480516433716
571,"[0, 1, 2, 1, 3, 0]",2,1.25865531
572,"[1, 4, 2, 2, 0, 3]",1,1.234387279
573,"[4, 3, 0, 6, 0, 5]",13,1.2650336027145386
574,"[0, 3, 4, 0, 4, 0]",0,1.3440837860107422
575,"[1, 6, 2, 5, 6, 5]",6,1.295867205
576,"[0, 6, 6, 1, 0, 6]",3,1.2665354013442993
577,"[2, 4, 2, 0, 5, 1]",1,1.442229151725769
578,"[2, 5, 4, 4, 2, 6]",2,1.4413505792617798
579,"[1, 1, 1, 6, 6, 2]",4,1.274135947227478
580,"[6, 0, 1, 0, 2, 0]",0,1.2396811246871948
581,"[2, 4, 2, 4, 1, 6]",1,1.3670856952667236
582,"[1, 3, 6, 2, 6, 1]",6,1.3723063468933105
583,"[6, 6, 4, 3, 1, 1]",2,1.317272663
584,"[6, 6, 3, 6, 3, 3]",10,1.3494067192077637
585,"[1, 0, 1, 4, 3, 6]",0,1.2425085306167603
586,"[4, 1, 4, 5, 1, 1]",1,1.2687731981277466
587,"[6, 0, 1, 0, 4, 4]",5,1.239074945449829
588,"[4, 4, 5, 0, 5, 0]",3,1.2871659994125366
589,"[0, 0, 3, 2, 2, 6]",1,1.222747684
590,"[1, 1, 2, 6, 5, 2]",2,1.252901554
591,"[1, 5, 3, 3, 1, 3]",4,1.229622841
592,"[2, 1, 3, 1, 3, 0]",3,1.2833281755447388
593,"[1, 1, 2, 6, 5, 4]",2,1.2534828186035156
594,"[6, 4, 1, 0, 0, 1]",4,1.2253761291503906
595,"[1, 2, 4, 6, 2, 4]",8,1.283023596
596,"[5, 4, 4, 0, 4, 4]",3,1.350317001
597,"[4, 5, 2, 3, 3, 3]",8,1.3980733156204224
598,"[2, 4, 6, 2, 6, 1]",9,1.55863297
599,"[6, 4, 4, 3, 6, 4]",12,1.2437827587127686
600,"[2, 6, 0, 2, 3, 5]",8,1.395742654800415
601,"[0, 1, 0, 5, 6, 5]",3,1.241028904914856
602,"[5, 6, 6, 6, 6, 1]",0,1.253090739250183
603,"[0, 0, 3, 5, 6, 4]",1,1.2710143327713013
604,"[1, 5, 4, 1, 1, 2]",4,1.251988172531128
605,"[1, 5, 4, 0, 1, 2]",2,1.253196358680725
606,"[6, 5, 6, 5, 1, 2]",0,1.2775555849075317
607,"[1, 2, 0, 2, 5, 3]",1,1.2752448320388794
608,"[3, 0, 0, 6, 6, 1]",4,1.212340951
609,"[6, 1, 3, 0, 3, 0]",3,1.376268744468689
610,"[4, 5, 6, 2, 6, 4]",0,1.2608914375305176
611,"[3, 4, 4, 5, 0, 6]",1,1.30464375
612,"[2, 2, 2, 3, 0, 0]",6,1.2651479244232178
613,"[5, 6, 2, 3, 1, 4]",8,1.251930952
614,"[1, 2, 1, 6, 6, 4]",2,1.2784703969955444
615,"[6, 0, 0, 2, 4, 6]",0,1.3328988552093506
616,"[0, 6, 6, 2, 0, 0]",2,1.247094989
617,"[1, 4, 5, 4, 2, 5]",5,1.292004108428955
618,"[0, 0, 3, 2, 0, 5]",0,1.234171867
619,"[1, 3, 1, 5, 1, 6]",1,1.2877670526504517
620,"[0, 1, 2, 6, 0, 4]",4,1.2638180255889893
621,"[2, 1, 1, 4, 3, 1]",3,1.3155003786087036
622,"[0, 0, 6, 3, 5, 4]",0,1.276293158531189
623,"[6, 2, 3, 6, 2, 1]",1,1.347951174
624,"[1, 0, 5, 3, 2, 3]",6,1.283879041671753
625,"[2, 2, 1, 6, 3, 4]",12,1.3151122331619263
626,"[6, 6, 5, 2, 5, 0]",2,1.257742167
627,"[4, 5, 5, 2, 5, 0]",0,1.2288140058517456
628,"[2, 2, 2, 2, 1, 1]",1,1.343336105
629,"[5, 4, 3, 2, 1, 1]",4,1.2945979833602905
630,"[1, 4, 3, 2, 5, 0]",3,1.242232203
631,"[3, 1, 0, 6, 1, 1]",0,1.2163742780685425
632,"[5, 6, 4, 3, 2, 0]",2,1.287016869
633,"[6, 4, 1, 0, 1, 0]",4,1.236403584
634,"[5, 0, 3, 2, 1, 6]",0,1.3416056632995605
635,"[5, 5, 1, 0, 5, 2]",1,1.307643652
636,"[2, 4, 0, 3, 0, 2]",3,1.267244577407837
637,"[1, 2, 4, 0, 1, 4]",9,1.27437675
638,"[4, 5, 3, 1, 5, 0]",6,1.2683602571487427
639,"[6, 6, 6, 5, 1, 2]",0,1.251440167427063
640,"[0, 6, 5, 1, 5, 0]",1,1.279879093
641,"[6, 4, 0, 5, 0, 0]",2,1.232754111
642,"[3, 1, 2, 4, 5, 3]",4,1.31135416
643,"[5, 3, 3, 6, 0, 4]",0,1.3140066862106323
644,"[5, 6, 5, 1, 0, 5]",1,1.24846077
645,"[5, 3, 3, 3, 2, 0]",2,1.429669023
646,"[0, 0, 2, 2, 1, 0]",0,1.2750400304794312
647,"[4, 6, 1, 2, 1, 5]",1,1.3233990669250488
648,"[4, 3, 6, 5, 2, 4]",0,1.439002037
649,"[0, 6, 5, 6, 0, 4]",11,1.2747876644134521
650,"[5, 1, 2, 2, 0, 6]",14,1.307318449
651,"[1, 0, 3, 2, 4, 3]",4,1.2647535800933838
652,"[4, 2, 2, 2, 6, 3]",1,1.39006269
653,"[2, 2, 2, 1, 2, 4]",2,1.276408553
654,"[6, 5, 0, 1, 5, 4]",0,1.2475651502609253
655,"[0, 2, 3, 6, 0, 4]",6,1.2502530813217163
656,"[6, 5, 6, 6, 0, 6]",3,1.241157293
657,"[0, 0, 1, 3, 1, 1]",1,1.2132073640823364
658,"[6, 2, 1, 3, 3, 2]",12,1.349105716
659,"[5, 0, 1, 6, 6, 0]",0,1.259305835
660,"[3, 1, 5, 4, 0, 6]",4,1.36580491065979
661,"[6, 6, 3, 3, 1, 1]",2,1.405870199
662,"[1, 3, 2, 6, 3, 4]",1,1.2779364585876465
663,"[0, 2, 1, 1, 3, 2]",5,1.2465906143188477
664,"[1, 2, 2, 5, 2, 6]",0,1.228377342224121
665,"[0, 1, 2, 5, 4, 0]",3,1.2733839750289917
666,"[6, 3, 0, 1, 2, 2]",0,1.260452151298523
667,"[5, 2, 5, 3, 0, 2]",7,1.275019884109497
668,"[2, 3, 0, 2, 0, 0]",1,1.2873433828353882
669,"[5, 1, 2, 6, 4, 2]",10,1.3178614377975464
670,"[4, 0, 2, 0, 4, 0]",2,1.3799982070922852
671,"[5, 0, 2, 2, 1, 5]",0,1.2977478504180908
672,"[0, 1, 1, 4, 6, 3]",4,1.2529982328414917
673,"[0, 1, 0, 0, 3, 6]",1,1.233915448
674,"[5, 6, 3, 1, 1, 2]",2,1.268052816
675,"[5, 3, 0, 5, 0, 0]",0,1.28338778
676,"[1, 0, 4, 1, 5, 3]",4,1.2541930675506592
677,"[5, 3, 3, 5, 5, 3]",2,1.3408485651016235
678,"[2, 6, 3, 2, 3, 1]",1,1.3354803323745728
679,"[1, 4, 5, 0, 6, 1]",6,1.2545323371887207
680,"[3, 3, 0, 3, 4, 4]",8,1.3672635555267334
681,"[5, 0, 2, 3, 0, 4]",0,1.282402873
682,"[2, 6, 5, 1, 5, 5]",1,1.4412424564361572
683,"[6, 6, 5, 1, 0, 2]",5,1.2592194080352783
684,"[0, 1, 1, 0, 4, 1]",4,1.214450478553772
685,"[6, 0, 6, 2, 2, 0]",7,1.256405115
686,"[0, 2, 2, 2, 4, 1]",4,1.2608224153518677
687,"[3, 0, 6, 1, 0, 4]",5,1.3165571689605713
688,"[1, 2, 0, 2, 6, 1]",4,1.254717827
689,"[0, 4, 2, 6, 5, 5]",5,1.2485008239746094
690,"[1, 1, 4, 1, 6, 4]",4,1.284949779510498
691,"[5, 0, 6, 0, 5, 4]",9,1.325366735458374
692,"[3, 6, 4, 1, 2, 1]",4,1.226912021636963
693,"[6, 2, 4, 6, 6, 3]",11,1.296944499015808
694,"[0, 0, 0, 2, 2, 2]",12,1.254937649
695,"[3, 2, 2, 1, 1, 0]",8,1.258108735
696,"[2, 0, 3, 3, 2, 6]",9,1.2124794721603394
697,"[5, 4, 4, 0, 1, 3]",10,1.2745903730392456
698,"[6, 1, 3, 0, 1, 2]",8,1.393316865
699,"[4, 4, 1, 1, 5, 3]",15,1.3194036483764648
700,"[2, 6, 2, 5, 4, 2]",10,1.5812828540802002
701,"[0, 0, 1, 5, 1, 2]",1,1.2591952085494995
702,"[1, 1, 1, 3, 4, 1]",3,1.2718181610107422
703,"[3, 3, 1, 5, 0, 4]",6,1.2668981552124023
704,"[3, 6, 1, 5, 3, 6]",0,1.275034785270691
705,"[6, 2, 4, 6, 3, 0]",1,1.298150539
706,"[6, 3, 5, 3, 4, 2]",9,1.327810764
707,"[4, 1, 2, 4, 6, 4]",2,1.4519965648651123
708,"[0, 6, 5, 2, 3, 0]",4,1.2790124416351318
709,"[6, 1, 0, 1, 3, 1]",0,1.226318120956421
710,"[1, 3, 1, 3, 0, 3]",1,1.2481060028076172
711,"[0, 1, 1, 2, 3, 6]",3,1.2490284442901611
712,"[0, 1, 2, 6, 4, 2]",5,1.2770228385925293
713,"[6, 3, 0, 0, 3, 2]",0,1.2235043048858643
714,"[0, 4, 0, 2, 1, 2]",2,1.2632616758346558
715,"[3, 6, 5, 3, 1, 6]",7,1.315797567
716,"[6, 1, 0, 0, 2, 4]",0,1.2193440198898315
717,"[5, 2, 4, 6, 2, 1]",1,1.435675263
718,"[3, 1, 6, 5, 1, 0]",3,1.3767138719558716
719,"[0, 3, 4, 4, 5, 2]",8,1.3270365
720,"[1, 4, 4, 4, 3, 6]",4,1.267008900642395
721,"[2, 4, 0, 5, 2, 6]",0,1.584010124206543
722,"[2, 0, 0, 3, 5, 0]",1,1.314817429
723,"[1, 0, 3, 1, 0, 5]",2,1.281267762
724,"[1, 3, 2, 1, 4, 2]",4,1.270264626
725,"[2, 6, 6, 1, 0, 0]",0,1.388732433
726,"[6, 6, 5, 1, 0, 0]",1,1.2592194080352783
727,"[0, 5, 5, 1, 1, 2]",2,1.3328673839569092
728,"[1, 3, 2, 6, 6, 2]",6,1.2675691843032837
729,"[1, 2, 4, 6, 2, 6]",0,1.2837438583374023
730,"[1, 3, 4, 6, 0, 6]",0,1.3165626525878906
731,"[2, 5, 4, 0, 6, 3]",9,1.340807557106018
732,"[0, 6, 4, 3, 2, 4]",5,1.323646665
733,"[0, 1, 2, 6, 2, 5]",3,1.2439419031143188
734,"[0, 2, 1, 2, 1, 1]",1,1.270146847
735,"[1, 1, 5, 1, 4, 4]",0,1.3013969659805298
736,"[0, 2, 2, 3, 0, 0]",5,1.2660719156265259
737,"[1, 6, 4, 3, 2, 5]",2,1.296301961
738,"[1, 5, 6, 6, 6, 4]",1,1.3575509786605835
739,"[6, 0, 6, 0, 0, 3]",3,1.2531713247299194
740,"[3, 6, 4, 2, 4, 4]",7,1.227088928
741,"[3, 4, 6, 2, 6, 0]",0,1.3623663187026978
742,"[6, 0, 2, 5, 1, 0]",0,1.278135419
743,"[1, 1, 2, 2, 6, 1]",8,1.2327752113342285
744,"[0, 1, 6, 0, 6, 5]",2,1.2996759414672852
745,"[0, 2, 2, 4, 0, 1]",6,1.252386212348938
746,"[6, 4, 6, 3, 1, 2]",0,1.2337555885314941
747,"[0, 0, 6, 2, 0, 2]",3,1.34371388
748,"[1, 0, 5, 3, 3, 2]",6,1.2901972532272339
749,"[3, 2, 0, 4, 3, 0]",3,1.30877924
750,"[1, 0, 6, 6, 2, 6]",6,1.327326774597168
751,"[3, 4, 0, 3, 3, 3]",2,1.3972073793411255
752,"[1, 1, 4, 1, 6, 5]",1,1.2869206666946411
753,"[4, 6, 5, 0, 4, 2]",7,1.356274128
754,"[4, 1, 2, 0, 0, 3]",0,1.2694358825683594
755,"[1, 1, 2, 2, 0, 5]",3,1.2280848026275635
756,"[0, 4, 0, 6, 4, 6]",1,1.261567354
757,"[0, 0, 2, 2, 3, 5]",4,1.24747169
758,"[3, 5, 0, 1, 5, 5]",8,1.2549138069152832
759,"[5, 5, 6, 6, 6, 3]",0,1.3505362272262573
760,"[0, 6, 2, 4, 5, 6]",2,1.2958829402923584
761,"[4, 5, 1, 5, 1, 6]",0,1.252098799
762,"[0, 6, 6, 2, 0, 5]",5,1.2466400861740112
763,"[1, 4, 4, 1, 4, 0]",1,1.283589482
764,"[1, 4, 1, 5, 6, 6]",3,1.2541391849517822
765,"[6, 4, 6, 5, 3, 5]",0,1.21723783
766,"[1, 3, 1, 5, 1, 0]",6,1.2857693433761597
767,"[0, 2, 1, 4, 1, 1]",1,1.2551679611206055
768,"[2, 4, 0, 4, 2, 3]",2,1.4318811893463135
769,"[6, 0, 0, 1, 3, 1]",0,1.24685061
770,"[5, 3, 2, 1, 0, 1]",4,1.2614471912384033
771,"[5, 6, 6, 1, 0, 2]",9,1.2558786869049072
772,"[0, 0, 0, 2, 1, 5]",2,1.243446469
773,"[0, 6, 6, 0, 6, 0]",1,1.2650935649871826
774,"[0, 3, 0, 4, 2, 6]",0,1.370894909
775,"[1, 2, 6, 6, 0, 6]",5,1.29876399
776,"[1, 1, 2, 1, 3, 0]",3,1.270457983
777,"[3, 0, 2, 0, 0, 3]",0,1.243795276
778,"[0, 1, 0, 5, 5, 5]",1,1.257048368
779,"[0, 5, 4, 0, 4, 1]",6,1.2957422733306885
780,"[0, 1, 0, 5, 4, 0]",2,1.2761038541793823
781,"[6, 3, 3, 1, 2, 1]",0,1.3017202615737915
782,"[6, 0, 2, 0, 1, 1]",1,1.313996911
783,"[1, 3, 5, 5, 5, 3]",5,1.396203041
784,"[4, 6, 2, 1, 1, 0]",14,1.402819275856018
785,"[1, 1, 1, 0, 2, 1]",3,1.2450709342956543
786,"[1, 4, 0, 5, 3, 4]",0,1.2224146127700806
787,"[3, 0, 4, 2, 6, 5]",1,1.218583703
788,"[6, 4, 2, 2, 2, 1]",7,1.2198798656463623
789,"[6, 2, 0, 0, 2, 2]",2,1.268776298
790,"[6, 5, 0, 1, 6, 6]",0,1.2475415468215942
791,"[5, 2, 2, 2, 1, 3]",7,1.333780885
792,"[0, 0, 2, 5, 0, 6]",0,1.2780615091323853
793,"[6, 0, 4, 0, 4, 1]",3,1.2791234254837036
794,"[0, 1, 0, 0, 0, 0]",1,1.241270661
795,"[6, 2, 1, 6, 1, 5]",7,1.2869001626968384
796,"[4, 3, 1, 2, 6, 4]",11,1.416841149
797,"[0, 5, 6, 1, 2, 1]",2,1.2491250038146973
798,"[4, 5, 0, 3, 3, 4]",0,1.392748475074768
799,"[0, 0, 2, 0, 2, 3]",3,1.2746227979660034
800,"[6, 3, 0, 1, 0, 4]",8,1.2356479167938232
801,"[0, 1, 1, 4, 2, 2]",1,1.2835198640823364
802,"[3, 6, 5, 4, 1, 5]",3,1.30361402
803,"[0, 0, 1, 1, 0, 0]",0,1.2305878400802612
804,"[1, 0, 2, 5, 5, 3]",4,1.2400391101837158
805,"[0, 0, 3, 2, 4, 1]",1,1.2481141090393066
806,"[2, 5, 2, 0, 5, 6]",2,1.5386149883270264
807,"[4, 4, 2, 3, 6, 1]",8,1.691622853
808,"[2, 2, 3, 5, 2, 6]",0,1.3783087730407715
809,"[4, 6, 1, 6, 3, 6]",5,1.5146758556365967
810,"[0, 0, 0, 3, 4, 4]",1,1.2530847787857056
811,"[2, 2, 0, 5, 3, 0]",3,1.46858871
812,"[5, 5, 6, 6, 1, 4]",0,1.24406898021698
813,"[1, 5, 2, 4, 4, 4]",6,1.2527228593826294
814,"[3, 5, 4, 1, 3, 2]",0,1.2365424633026123
815,"[6, 6, 3, 0, 2, 0]",2,1.4059261083602905
816,"[3, 6, 3, 2, 1, 6]",1,1.229610800743103
817,"[4, 0, 2, 4, 4, 3]",4,1.427003026008606
818,"[5, 6, 5, 6, 0, 5]",0,1.252406001
819,"[4, 5, 5, 1, 1, 2]",8,1.2812033891677856
820,"[5, 6, 3, 3, 2, 1]",2,1.3010034561157227
821,"[1, 1, 0, 6, 4, 0]",1,1.259761095046997
822,"[2, 5, 3, 5, 0, 6]",4,1.3216489553451538
823,"[1, 4, 1, 4, 2, 1]",3,1.249854564666748
824,"[4, 5, 1, 6, 1, 2]",0,1.330441952
825,"[6, 5, 0, 0, 0, 6]",7,1.23377502
826,"[3, 2, 1, 2, 1, 1]",1,1.2162193059921265
827,"[5, 6, 2, 1, 1, 0]",2,1.260006666
828,"[6, 0, 3, 0, 4, 1]",0,1.364519835
829,"[2, 2, 4, 3, 2, 4]",5,1.3514413833618164
830,"[3, 6, 0, 5, 5, 5]",0,1.2667438983917236
831,"[0, 1, 0, 3, 4, 0]",10,1.2583801746368408
832,"[6, 6, 5, 5, 1, 2]",3,1.263460994
833,"[1, 3, 2, 1, 0, 5]",1,1.264248251914978
834,"[5, 6, 5, 5, 1, 6]",4,1.2446249723434448
835,"[4, 5, 6, 6, 0, 5]",0,1.2341113090515137
836,"[5, 4, 1, 6, 0, 6]",2,1.222511649131775
837,"[0, 3, 3, 6, 3, 4]",1,1.2477668523788452
838,"[1, 1, 0, 1, 1, 3]",6,1.222969889640808
839,"[3, 0, 1, 6, 6, 2]",0,1.2602633237838745
840,"[0, 1, 2, 3, 4, 3]",4,1.2584601640701294
841,"[6, 1, 4, 2, 0, 2]",5,1.2363576889038086
842,"[6, 4, 0, 6, 0, 1]",4,1.214170217514038
843,"[5, 3, 6, 3, 2, 0]",9,1.4021520614624023
844,"[6, 2, 4, 3, 2, 2]",5,1.3027030229568481
845,"[3, 0, 0, 3, 5, 0]",13,1.294498324
846,"[0, 3, 5, 1, 5, 5]",8,1.4721211194992065
847,"[0, 4, 6, 4, 3, 0]",9,1.407278538
848,"[2, 4, 4, 4, 4, 3]",11,1.3745037317276
849,"[1, 1, 3, 2, 6, 1]",8,1.251342535
850,"[6, 4, 4, 2, 0, 4]",10,1.247599006
851,"[0, 0, 3, 0, 1, 1]",1,1.254896045
852,"[0, 5, 6, 0, 4, 0]",0,1.3147603273391724
853,"[2, 1, 2, 1, 0, 5]",2,1.3138433694839478
854,"[0, 0, 6, 4, 0, 5]",7,1.239065051
855,"[1, 2, 2, 6, 6, 5]",1,1.2462761402130127
856,"[3, 1, 0, 5, 5, 4]",0,1.431447982788086
857,"[1, 5, 2, 3, 5, 6]",3,1.233812571
858,"[1, 0, 3, 0, 0, 6]",4,1.2579901218414307
859,"[5, 6, 3, 4, 4, 2]",12,1.3103487491607666
860,"[1, 2, 1, 2, 1, 2]",1,1.2442818880081177
861,"[6, 5, 0, 6, 0, 0]",0,1.307857871055603
862,"[6, 6, 3, 1, 0, 0]",2,1.370509863
863,"[0, 3, 1, 5, 6, 2]",4,1.327130675
864,"[5, 0, 2, 0, 4, 0]",0,1.365561604499817
865,"[6, 5, 1, 3, 0, 1]",3,1.2684170007705688
866,"[6, 0, 1, 0, 0, 2]",1,1.24134171
867,"[0, 6, 4, 2, 4, 0]",6,1.350614309310913
868,"[0, 0, 1, 2, 0, 4]",0,1.2421931028366089
869,"[0, 3, 0, 1, 0, 0]",2,1.3576139211654663
870,"[5, 4, 0, 3, 0, 0]",1,1.251772285
871,"[0, 4, 5, 2, 5, 0]",5,1.2714273929595947
872,"[3, 0, 0, 6, 6, 0]",0,1.2123409509658813
873,"[3, 4, 2, 2, 6, 5]",14,1.200093865
